full_path,relative_path,folder,extension,size_bytes,created_at,modified_at,line_count,include_count,declare_count,type_count,function_count,sub_count,const_count,first_nonempty,content_info
C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\callback\callback_qsort.bas,BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\callback\callback_qsort.bas,C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\callback,.bas,1138,2026-04-08 19:27:16,2023-12-24 06:11:42,42,1,0,0,1,1,0,'' examples/manual/proguide/callback/callback_qsort.bas,include=1; declare=0; type=0; function=1; sub=1; const=0
C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\comments\comment1.bas,BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\comments\comment1.bas,C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\comments,.bas,239,2026-04-08 19:27:16,2023-12-24 06:11:44,9,0,0,0,0,0,0,'' examples/manual/proguide/comments/comment1.bas,include=0; declare=0; type=0; function=0; sub=0; const=0
C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\comments\comment2.bas,BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\comments\comment2.bas,C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\comments,.bas,236,2026-04-08 19:27:16,2023-12-24 06:11:44,9,0,0,0,0,0,0,'' examples/manual/proguide/comments/comment2.bas,include=0; declare=0; type=0; function=0; sub=0; const=0
C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\comments\comment3.bas,BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\comments\comment3.bas,C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\comments,.bas,301,2026-04-08 19:27:16,2023-12-24 06:11:44,12,0,0,0,0,0,0,'' examples/manual/proguide/comments/comment3.bas,include=0; declare=0; type=0; function=0; sub=0; const=0
C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\comments\comment4.bas,BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\comments\comment4.bas,C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\comments,.bas,321,2026-04-08 19:27:16,2023-12-24 06:11:44,15,0,0,0,0,0,0,'' examples/manual/proguide/comments/comment4.bas,include=0; declare=0; type=0; function=0; sub=0; const=0
C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\comments\comment5.bas,BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\comments\comment5.bas,C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\comments,.bas,289,2026-04-08 19:27:16,2023-12-24 06:11:44,10,0,0,0,0,0,0,'' examples/manual/proguide/comments/comment5.bas,include=0; declare=0; type=0; function=0; sub=0; const=0
C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\comments\comment6.bas,BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\comments\comment6.bas,C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\comments,.bas,320,2026-04-08 19:27:16,2023-12-24 06:11:44,14,0,0,0,0,0,0,'' examples/manual/proguide/comments/comment6.bas,include=0; declare=0; type=0; function=0; sub=0; const=0
C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\comments\comment7.bas,BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\comments\comment7.bas,C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\comments,.bas,353,2026-04-08 19:27:16,2023-12-24 06:11:44,11,0,0,0,0,0,0,'' examples/manual/proguide/comments/comment7.bas,include=0; declare=0; type=0; function=0; sub=0; const=0
C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\comments\comment8.bas,BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\comments\comment8.bas,C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\comments,.bas,594,2026-04-08 19:27:16,2023-12-24 06:11:44,27,0,0,0,0,0,0,'' examples/manual/proguide/comments/comment8.bas,include=0; declare=0; type=0; function=0; sub=0; const=0
C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\constants\constants.bas,BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\constants\constants.bas,C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\constants,.bas,838,2026-04-08 19:27:16,2023-12-24 06:11:44,28,0,1,0,0,1,5,'' examples/manual/proguide/constants/constants.bas,include=0; declare=1; type=0; function=0; sub=1; const=5
C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\errors\err.bas,BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\errors\err.bas,C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\errors,.bas,307,2026-04-08 19:27:16,2023-12-24 06:11:44,14,0,0,0,0,0,0,'' examples/manual/proguide/errors/err.bas,include=0; declare=0; type=0; function=0; sub=0; const=0
C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\errors\on-error.bas,BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\errors\on-error.bas,C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\errors,.bas,436,2026-04-08 19:27:16,2023-12-24 06:11:44,25,0,0,0,0,0,0,'' examples/manual/proguide/errors/on-error.bas,include=0; declare=0; type=0; function=0; sub=0; const=0
C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\errors\on-error2.bas,BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\errors\on-error2.bas,C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\errors,.bas,2811,2026-04-08 19:27:16,2023-12-24 06:11:44,114,0,0,0,0,0,0,'' examples/manual/proguide/errors/on-error2.bas,include=0; declare=0; type=0; function=0; sub=0; const=0
C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\errors\on-local.bas,BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\errors\on-local.bas,C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\errors,.bas,688,2026-04-08 19:27:16,2023-12-24 06:11:44,34,0,1,0,0,1,0,'' examples/manual/proguide/errors/on-local.bas,include=0; declare=1; type=0; function=0; sub=1; const=0
C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\errors\result.bas,BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\errors\result.bas,C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\errors,.bas,282,2026-04-08 19:27:16,2023-12-24 06:11:44,11,0,0,0,0,0,0,'' examples/manual/proguide/errors/result.bas,include=0; declare=0; type=0; function=0; sub=0; const=0
C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\events\event1.bas,BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\events\event1.bas,C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\events,.bas,1089,2026-04-08 19:27:17,2023-12-24 06:11:44,36,1,0,0,0,1,0,'' examples/manual/proguide/events/event1.bas,include=1; declare=0; type=0; function=0; sub=1; const=0
C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\events\event2.bas,BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\events\event2.bas,C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\events,.bas,1851,2026-04-08 19:27:17,2023-12-24 06:11:44,66,1,0,0,1,1,0,'' examples/manual/proguide/events/event2.bas,include=1; declare=0; type=0; function=1; sub=1; const=0
C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\events\event3.bas,BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\events\event3.bas,C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\events,.bas,1958,2026-04-08 19:27:17,2023-12-24 06:11:44,58,1,0,1,0,0,0,'' examples/manual/proguide/events/event3.bas,include=1; declare=0; type=1; function=0; sub=0; const=0
C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\graphics\anti-flickering.bas,BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\graphics\anti-flickering.bas,C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\graphics,.bas,5152,2026-04-08 19:27:17,2023-12-24 06:11:42,157,0,1,0,0,1,0,'' examples/manual/proguide/graphics/anti-flickering.bas,include=0; declare=1; type=0; function=0; sub=1; const=0
C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\init\array.bas,BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\init\array.bas,C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\init,.bas,402,2026-04-08 19:27:17,2023-12-24 06:11:42,17,0,0,0,0,0,0,'' examples/manual/proguide/init/array.bas,include=0; declare=0; type=0; function=0; sub=0; const=0
C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\init\arrayarray.bas,BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\init\arrayarray.bas,C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\init,.bas,489,2026-04-08 19:27:17,2023-12-24 06:11:42,24,0,0,0,0,0,0,'' examples/manual/proguide/init/arrayarray.bas,include=0; declare=0; type=0; function=0; sub=0; const=0
C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\init\udt.bas,BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\init\udt.bas,C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\init,.bas,6995,2026-04-08 19:27:17,2023-12-24 06:11:42,171,0,8,5,0,0,0,'' examples/manual/proguide/init/udt.bas,include=0; declare=8; type=5; function=0; sub=0; const=0
C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\init\udtarray.bas,BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\init\udtarray.bas,C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\init,.bas,517,2026-04-08 19:27:17,2023-12-24 06:11:42,26,0,0,1,0,0,0,'' examples/manual/proguide/init/udtarray.bas,include=0; declare=0; type=1; function=0; sub=0; const=0
C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\init\variable.bas,BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\init\variable.bas,C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\init,.bas,292,2026-04-08 19:27:17,2023-12-24 06:11:42,14,0,0,0,0,0,0,'' examples/manual/proguide/init/variable.bas,include=0; declare=0; type=0; function=0; sub=0; const=0
C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\iterators\fraction.bas,BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\iterators\fraction.bas,C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\iterators,.bas,2554,2026-04-08 19:27:17,2023-12-24 06:11:42,92,0,6,1,0,0,0,'' examples/manual/proguide/iterators/fraction.bas,include=0; declare=6; type=1; function=0; sub=0; const=0
C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\iterators\resolution.bas,BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\iterators\resolution.bas,C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\iterators,.bas,2011,2026-04-08 19:27:17,2023-12-24 06:11:42,68,0,7,1,0,0,0,'' examples/manual/proguide/iterators/resolution.bas,include=0; declare=7; type=1; function=0; sub=0; const=0
C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\labels\labels_1.bas,BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\labels\labels_1.bas,C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\labels,.bas,325,2026-04-08 19:27:17,2023-12-24 06:11:44,15,0,0,0,0,0,0,'' examples/manual/proguide/labels/labels_1.bas,include=0; declare=0; type=0; function=0; sub=0; const=0
C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\labels\labels_2.bas,BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\labels\labels_2.bas,C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\labels,.bas,447,2026-04-08 19:27:17,2023-12-24 06:11:44,21,0,0,0,0,0,0,'' examples/manual/proguide/labels/labels_2.bas,include=0; declare=0; type=0; function=0; sub=0; const=0
C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\libs\libs1.bas,BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\libs\libs1.bas,C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\libs,.bas,293,2026-04-08 19:27:17,2023-12-24 06:11:42,10,1,0,0,0,0,0,'' examples/manual/proguide/libs/libs1.bas,include=1; declare=0; type=0; function=0; sub=0; const=0
C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\libs\libs2.bas,BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\libs\libs2.bas,C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\libs,.bas,364,2026-04-08 19:27:17,2023-12-24 06:11:42,13,1,0,0,0,0,0,'' examples/manual/proguide/libs/libs2.bas,include=1; declare=0; type=0; function=0; sub=0; const=0
C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\libs\libs3.bas,BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\libs\libs3.bas,C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\libs,.bas,324,2026-04-08 19:27:17,2023-12-24 06:11:42,10,1,0,0,0,0,0,'' examples/manual/proguide/libs/libs3.bas,include=1; declare=0; type=0; function=0; sub=0; const=0
C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\libs\libs4.bas,BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\libs\libs4.bas,C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\libs,.bas,271,2026-04-08 19:27:17,2023-12-24 06:11:42,9,1,0,0,0,0,0,'' examples/manual/proguide/libs/libs4.bas,include=1; declare=0; type=0; function=0; sub=0; const=0
C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\libs\libs5.bas,BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\libs\libs5.bas,C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\libs,.bas,349,2026-04-08 19:27:17,2023-12-24 06:11:42,13,2,0,0,0,0,0,'' examples/manual/proguide/libs/libs5.bas,include=2; declare=0; type=0; function=0; sub=0; const=0
C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\literals\bin.bas,BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\literals\bin.bas,C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\literals,.bas,286,2026-04-08 19:27:17,2023-12-24 06:11:44,10,0,0,0,0,0,0,'' examples/manual/proguide/literals/bin.bas,include=0; declare=0; type=0; function=0; sub=0; const=0
C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\literals\boolean.bas,BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\literals\boolean.bas,C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\literals,.bas,273,2026-04-08 19:27:17,2023-12-24 06:11:44,10,0,0,0,0,0,0,'' examples/manual/proguide/literals/boolean.bas,include=0; declare=0; type=0; function=0; sub=0; const=0
C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\literals\dblsuff.bas,BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\literals\dblsuff.bas,C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\literals,.bas,386,2026-04-08 19:27:17,2023-12-24 06:11:44,14,0,0,0,0,0,0,'' examples/manual/proguide/literals/dblsuff.bas,include=0; declare=0; type=0; function=0; sub=0; const=0
C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\literals\dec.bas,BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\literals\dec.bas,C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\literals,.bas,267,2026-04-08 19:27:17,2023-12-24 06:11:44,10,0,0,0,0,0,0,'' examples/manual/proguide/literals/dec.bas,include=0; declare=0; type=0; function=0; sub=0; const=0
C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\literals\escape.bas,BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\literals\escape.bas,C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\literals,.bas,245,2026-04-08 19:27:17,2023-12-24 06:11:44,9,0,0,0,0,0,0,'' examples/manual/proguide/literals/escape.bas,include=0; declare=0; type=0; function=0; sub=0; const=0
C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\literals\floats.bas,BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\literals\floats.bas,C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\literals,.bas,274,2026-04-08 19:27:17,2023-12-24 06:11:44,10,0,0,0,0,0,0,'' examples/manual/proguide/literals/floats.bas,include=0; declare=0; type=0; function=0; sub=0; const=0
C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\literals\hex.bas,BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\literals\hex.bas,C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\literals,.bas,268,2026-04-08 19:27:17,2023-12-24 06:11:44,10,0,0,0,0,0,0,'' examples/manual/proguide/literals/hex.bas,include=0; declare=0; type=0; function=0; sub=0; const=0
C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\literals\intsuff.bas,BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\literals\intsuff.bas,C:\Users\mete\Downloads\BasicOyunSource\uXBasic_repo\tools\FreeBASIC-1.10.1-win64\examples\manual\proguide\literals,.bas,335,2026-04-08 19:27:17,2023-12-24 06:11:44,12,0,0,0,0,0,0,'' examples/manual/proguide/literals/intsuff.bas,include=0; declare=0; type=0; function=0; sub=0; const=0
